date,country,state_province,distributor_id,channel,retailer_id,sku,product_name,bottle_size_ml,units,unit_price,currency,discount_applied,promo_id,order_id,invoice_id
2025-01-13,Canada,NL,D002,On-Trade,R0009,CH-05-1500,Maison Etoile Vintage 2016 1500ml,1500,0,158.68,CAD,1,,O502544,INV502570
2024-10-28,USA,VA,D002,On-Trade,R0014,CH-04-750,Maison Etoile Vintage 2014 750ml,750,3,57.38,CAD,0,P1008,O502545,INV502588
22-09-2023,USA,IL,D004,Off-Trade,R0013,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,53.26,USD,0,,O502546,INV502575
28-04-2024,USA,OH,D002,E-Commerce,R0007,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,2,31.69,USD,0,P1020,O502547,INV502569
15-03-2023,USA,WA,D003,On-Trade,R0007,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,3,54.69,CAD,0,P1043,O502548,INV502589
2024-08-31,Canada,QC,D003,On-Trade,R0010,CH-06-375,Maison Etoile Demi-sec 375ml,375,5,45.14,CAD,1,,O502549,INV502572
28-07-2023,USA,FL,D001,On-Trade,R0003,CH-07-375,Maison Etoile Extra Brut 375ml,375,7,36.04,USD,0,P1045,O502550,INV502594
2024-05-04,Canada,AB,D004,On-Trade,R0008,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,4,189.07,CAD,0,,O502551,INV502583
,Canada,SK,D004,Off-Trade,R0010,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,1,153.67,CAD,0,,O502552,INV502593
27-09-2024,USA,IL,D001,On-Trade,R0007,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,4,25.9,USD,0,,O502553,INV502566
09/13/2024,USA,MA,D001,Off-Trade,R0018,CH-06-375,Maison Étoile Demi-sec 375 mL,375,10,30.54,USD,0,,O502554,INV502601
22-03-2025,USA,MI,D002,Off-Trade,R0002,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,6,53.97,USD,0,,O502555,INV502563
04/15/2024,USA,OR,D002,Off-Trade,R0017,CH-07-750,Maison Etoile Extra Brut 750ml,750,1,50.75,USD,0,,O502556,INV502588
07/14/2023,USA,WA,D003,Off-Trade,R0007,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,7,34.88,USD,0,,O502557,INV502567
07/16/2024,Canada,QC,D004,E-Commerce,R0010,CH-07-375,Maison Étoile - Extra Brut 375ml,375,7,43.47,CAD,0,,O502558,INV502581
2024-04-30,USA,AZ,D004,Off-Trade,R0001,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,4,32.94,USD,0,P1005,O502559,INV502587
05/14/2025,USA,OR,D002,E-Commerce,R0013,CH-06-750,Maison Étoile - Demi-sec 750ml,750,4,62.36,CAD,0,,O502560,INV502593
29-04-2024,Canada,MB,D004,Off-Trade,R0012,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,0,180.99,CAD,0,,O502561,INV502561
2024-11-08,USA,CO,D003,On-Trade,R0018,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,9,35.56,USD,0,P1010,O502562,INV502590
2025-01-05,USA,MI,D002,E-Commerce,R0016,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,4,27.54,USD,0,P1035,O502563,INV502580
04-08-2023,USA,MD,D002,E-Commerce,R0004,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,1,46.83,USD,0,,O502564,INV502594
14-08-2023,USA,VA,D002,Off-Trade,R0017,CH-05-1500,Maison Etoile Vintage 2016 1500ml,1500,0,136.33,USD,0,,O502565,INV502595
03/07/2023,USA,NC,D004,E-Commerce,R0006,CH-05-375,Maison Etoile Vintage 2016 375ml,375,7,33.7,USD,0,P1053,O502566,INV502585
14-10-2023,USA,CA,D002,On-Trade,R0006,CH-02-375,Maison Etoile Brut Rosé 375ml,375,3,35.92,USD,0,,O502567,INV502611
01/01/2024,USA,NJ,D004,On-Trade,R0004,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,7,66.15,USD,0,,O502568,INV502598
10/08/2024,Canada,NL,D004,Off-Trade,R0010,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,2,72.8,CAD,0,,O502569,INV502571
21-04-2023,Canada,QC,D004,On-Trade,R0012,CH-07-375,Maison Étoile - Extra Brut 375ml,375,3,46.08,CAD,0,P1019,O502570,INV502614
07-01-2025,USA,MI,D002,E-Commerce,R0007,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,2,65.95,USD,0,,O502571,INV502577
2023-04-22,USA,IL,D004,E-Commerce,R0002,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,4,60.19,USD,0,P1044,O502572,INV502580
22-03-2025,Canada,NS,D002,On-Trade,R0012,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,4,45.61,CAD,0,,O502573,INV502595
10/18/2023,USA,MD,D001,On-Trade,R0002,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,5,33.61,USD,0,P1017,O502574,INV502575
14-07-2023,USA,MN,D003,On-Trade,R0006,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,4,34.4,USD,1,,O502575,INV502588
04/12/2023,USA,OH,D003,On-Trade,R0001,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,37.02,USD,0,,O502576,INV502604
09/19/2023,USA,NC,D001,On-Trade,R0017,CH-01-750,Maison Étoile Brut Tradition 750 mL,750,2,61.97,USD,0,,O502577,INV502621
16-02-2025,USA,MN,D001,On-Trade,R0013,CH-06-750,Maison Etoile Demi-sec 750ml,750,1,67.05,CAD,0,,O502578,INV502603
07/29/2024,USA,GA,D004,On-Trade,R0016,CH-07-375,Maison Etoile Extra Brut 375ml,375,10,36.64,USD,0,,O502579,INV502623
04-11-2023,USA,CT,D002,On-Trade,R0004,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,8,59.17,USD,0,,O502580,INV502626
03/10/2023,Canada,NS,D003,On-Trade,R0012,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,6,34.19,CAD,0,,O502581,INV502605
25-10-2024,Canada,ON,D002,Off-Trade,R0012,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,2,39.1,CAD,0,,O502582,
11-08-2023,USA,FL,D002,On-Trade,R0006,,MAISON ÉTOILE brut rosé 375ml,375,3,33.79,CAD,0,,O502583,INV502601
18-05-2024,USA,MA,D002,On-Trade,R0006,CH-01-750,Maison Etoile Brut Tradition 750ml,750,3,62.72,USD,0,,O502584,INV502596
2023-07-19,USA,FL,D004,Off-Trade,R0004,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,2,31.0,USD,0,,O502585,INV502597
14-01-2023,USA,CA,D002,On-Trade,R0001,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,0,138.34,USD,0,P1044,O502586,INV502629
2024-08-07,Canada,ON,D004,On-Trade,R0010,CH-06-375,Maison Etoile Demi-sec 375ml,375,5,47.72,CAD,0,,O502587,INV502604
21-08-2023,USA,GA,D003,On-Trade,R0002,CH-06-375,Maison Étoile - Demi-sec 375ml,375,5,35.05,USD,0,,O502588,INV502604
2024-06-26,USA,WA,D002,On-Trade,R0014,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,4,51.03,CAD,0,,O502589,INV502609
05/12/2025,USA,NJ,D003,E-Commerce,R0001,CH-07-750,Maison Étoile Extra Brut 750 mL,750,3,56.71,USD,0,,O502590,
2024-06-03,Canada,SK,D002,Off-Trade,R0015,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,6,49.06,CAD,0,,O502591,INV502638
2023-09-04,Canada,NL,D003,On-Trade,R0009,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,1,85.99,CAD,1,,O502592,INV502613
2024-11-10,Canada,ON,D004,On-Trade,R0011,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,5,153.46,CAD,1,P1016,O502593,INV502603
06/21/2024,USA,PA,D001,On-Trade,R0002,CH-06-375,Maison Étoile - Demi-sec 375ml,375,4,31.48,USD,0,,O502594,INV502610
2024-05-18,USA,MA,D002,Off-Trade,R0016,CH-06-375,Maison Etoile Demi-sec 375ml,375,3,38.04,USD,0,,O502595,INV502617
04/23/2025,Canada,QC,D004,Off-Trade,R0008,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,8,44.16,CAD,0,,O502596,INV502629
08/27/2024,Canada,NS,D003,E-Commerce,R0011,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,3,36.96,CAD,0,P1013,O502597,INV502623
10/26/2024,USA,MD,D001,On-Trade,R0016,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,4,25.83,USD,0,P1024,O502598,INV502610
2025-04-11,Canada,NS,D003,On-Trade,R0008,CH-01-1500,Maison Étoile Brut Tradition 1500 mL,1500,2,183.58,CAD,0,,O502599,INV502624
2024-10-18,USA,MA,D004,Off-Trade,R0002,CH-01-750,Maison Etoile Brut Tradition 750ml,750,0,59.84,USD,0,,O502600,INV502637
04-04-2023,USA,PA,D003,On-Trade,R0007,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,2,35.34,USD,0,P1053,O502601,INV502621
29-11-2024,USA,GA,D004,On-Trade,R0006,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,3,104.2,USD,0,,O502602,INV502607
05-05-2025,USA,IL,D003,E-Commerce,R0013,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,5,34.95,USD,0,P1031,O502603,INV502636
03-08-2024,USA,NC,D003,Off-Trade,R0013,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,35.6,USD,0,,O502604,INV502623
27-11-2024,Canada,MB,D004,On-Trade,R0010,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,9,81.6,CAD,1,,O502605,INV502623
08/06/2024,USA,CO,D004,Off-Trade,R0014,CH-06-375,Maison Étoile Demi-sec 375 mL,375,6,28.62,USD,0,,O502606,INV502643
25-01-2025,USA,MD,D004,On-Trade,R0013,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,2,141.84,USD,0,,O502607,INV502637
10-01-2025,USA,MA,D001,On-Trade,R0002,CH-05-750,MAISON ÉTOILE vintage 2016 750ml,750,2,57.67,USD,0,,O502608,INV502612
2024-12-12,USA,CA,D004,On-Trade,R0004,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,4,130.97,USD,0,,O502609,INV502621
26-02-2024,Canada,NL,D001,On-Trade,R0008,CH-01-375,Maison Etoile Brut Tradition 375ml,375,4,43.07,CAD,0,,O502610,INV502647
23-02-2023,Canada,ON,D003,On-Trade,R0015,CH-06-375,Maison Étoile Demi-sec 375 mL,375,9,42.26,USD,0,,O502611,INV502640
2025-03-02,Canada,QC,D002,Off-Trade,R0009,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,4,49.06,CAD,0,,O502612,INV502657
02/24/2023,USA,FL,D004,E-Commerce,R0001,CH-07-750,Maison Etoile Extra Brut 750ml,750,8,59.73,USD,0,P1045,O502613,INV502630
06/10/2025,USA,CT,D001,On-Trade,R0014,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,3,34.61,USD,0,,O502614,INV502621
2023-08-24,USA,MI,D002,Off-Trade,R0014,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,4,66.01,USD,0,,O502615,INV502622
19-04-2024,Canada,SK,D003,On-Trade,R0010,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,2,44.82,CAD,0,P1006,O502616,INV502625
2025-02-14,Canada,QC,D001,Off-Trade,R0010,CH-06-750,Maison Étoile - Demi-sec 750ml,750,3,87.13,CAD,0,,O502617,INV502636
04/21/2023,Canada,ON,D003,Off-Trade,R0015,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,1,37.44,CAD,0,P1042,O502618,INV502664
01/06/2025,USA,MD,D004,E-Commerce,R0018,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,3,56.58,USD,1,,O502619,INV502623
08-07-2023,USA,CT,D002,E-Commerce,R0014,CH-05-750,MAISON ÉTOILE vintage 2016 750ml,750,5,50.21,USD,0,,O502620,INV502650
2023-10-17,Canada,PE,D001,Off-Trade,R0015,CH-07-375,Maison Étoile - Extra Brut 375ml,375,6,53.22,CAD,0,,O502621,INV502670
28-10-2023,USA,MA,D001,On-Trade,R0003,CH-06-375,Maison Étoile - Demi-sec 375ml,375,5,37.0,USD,0,,O502622,INV502664
20-03-2025,Canada,NB,D002,Off-Trade,R0010,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,7,46.47,CAD,0,P1011,O502623,INV502652
2023-03-01,USA,OH,D004,E-Commerce,R0003,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,4,26.78,USD,0,,O502624,INV502658
2025-02-15,USA,WA,D003,On-Trade,R0006,CH-06-375,Maison Étoile Demi-sec 375 mL,375,8,30.5,USD,1,P1029,O502625,INV502644
2023-09-28,USA,OH,D003,Off-Trade,R0002,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,0,139.59,USD,0,P1000,O502626,INV502675
11-02-2023,USA,MI,D001,Off-Trade,R0002,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,10,35.18,USD,0,,O502627,INV502660
12/26/2023,USA,GA,D002,Off-Trade,R0003,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,5,32.08,USD,0,P1042,O502628,INV502641
10/18/2024,Canada,SK,D002,On-Trade,R0008,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,0,70.95,CAD,0,P1008,O502629,INV502642
08-12-2023,USA,OR,D004,Off-Trade,R0014,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,7,58.44,USD,0,P1044,O502630,INV502639
03/09/2024,USA,MD,D001,On-Trade,R0017,CH-02-1500,Maison Etoile Brut Rosé 1500ml,1500,0,135.16,USD,0,,O502631,INV502655
19-05-2025,USA,CA,D002,On-Trade,R0004,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,0,145.94,USD,0,,O502632,INV502668
05/21/2024,USA,TX,D002,Off-Trade,R0017,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,5,30.63,USD,1,,O502633,
2023-01-12,USA,GA,D004,On-Trade,R0002,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,6,36.06,USD,1,P1008,O502634,
06/17/2024,USA,MD,D001,Off-Trade,R0003,CH-06-375,Maison Étoile - Demi-sec 375ml,375,4,34.15,USD,0,,O502635,INV502668
01-08-2024,Canada,NB,D004,On-Trade,R0009,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,1,75.94,CAD,0,,O502636,INV502652
07-02-2023,Canada,MB,D002,On-Trade,R0011,CH-07-750,Maison Étoile Extra Brut 750 mL,750,1,79.43,USD,1,,O502637,INV502683
07-11-2024,USA,VA,D004,Off-Trade,R0002,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,10,30.25,USD,1,,O502638,INV502654
2023-04-20,USA,IL,D003,Off-Trade,R0007,CH-05-1500,Maison Étoile Vintage 2016 1500 mL,1500,1,132.58,USD,1,,O502639,INV502683
2025-05-18,Canada,PE,D001,Off-Trade,R0015,CH-04-1500,MAISON ÉTOILE vintage 2014 1500ml,1500,0,164.32,CAD,0,,O502640,INV502669
07-05-2025,USA,MN,D003,Off-Trade,R0001,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,2,109.85,USD,1,,O502641,INV502690
2024-08-30,Canada,PE,D003,E-Commerce,R0015,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,4,91.57,CAD,1,,O502642,INV502681
09/05/2024,USA,PA,D002,On-Trade,R0005,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,3,65.23,USD,0,,O502643,INV502669
2023-08-11,USA,TX,D002,On-Trade,R0014,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,1,62.41,USD,1,P1018,O502644,INV502681
2023-08-23,Canada,NB,D003,On-Trade,R0011,CH-02-375,Maison Etoile Brut Rosé 375ml,375,7,51.66,CAD,1,,O502645,INV502684
2025-06-06,USA,IL,D004,On-Trade,R0003,CH-02-750,Maison Etoile Brut Rosé 750ml,750,3,62.77,USD,0,,O502646,INV502672
2024-06-24,Canada,ON,D001,Off-Trade,R0011,CH-01-375,Maison Etoile Brut Tradition 375ml,375,2,50.59,CAD,0,,O502647,INV502653
2024-11-01,Canada,BC,D002,On-Trade,R0011,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,7,85.49,CAD,0,,O502648,INV502664
10-04-2023,USA,NY,D002,On-Trade,R0002,CH-01-750,Maison Etoile Brut Tradition 750ml,750,3,60.84,USD,1,P1046,O502649,INV502650
2023-06-28,USA,AZ,D003,E-Commerce,R0001,CH-05-375,Maison Etoile Vintage 2016 375ml,375,3,31.04,USD,0,,O502650,INV502675
04-07-2023,Canada,SK,D001,On-Trade,R0012,CH-04-375,Maison Etoile Vintage 2014 375ml,375,7,51.97,CAD,0,,O502651,INV502675
05/18/2023,Canada,NS,D001,Off-Trade,R0008,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,6,78.56,CAD,0,,O502652,INV502672
02/18/2023,USA,NJ,D002,On-Trade,R0005,CH-07-750,Maison Étoile - Extra Brut 750ml,750,4,69.22,USD,1,P1029,O502653,INV502687
11/05/2023,Canada,NS,D003,Off-Trade,R0008,CH-04-750,Maison Etoile Vintage 2014 750ml,750,7,73.45,CAD,0,,O502654,INV502691
2023-04-28,USA,CO,D002,Off-Trade,R0003,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,3,36.07,USD,0,,O502655,INV502688
10/26/2024,Canada,AB,D001,On-Trade,R0012,CH-06-375,Maison Étoile - Demi-sec 375ml,375,4,40.02,CAD,0,,O502656,INV502687
21-02-2025,USA,WA,D004,Off-Trade,R0006,CH-07-750,Maison Étoile Extra Brut 750 mL,750,7,56.83,USD,0,,O502657,INV502678
04/09/2024,Canada,SK,D002,On-Trade,R0015,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,0,46.12,CAD,1,P1047,O502658,INV502704
07/05/2024,USA,FL,D003,On-Trade,R0007,CH-06-750,Maison Etoile Demi-sec 750ml,750,2,58.02,USD,1,,O502659,INV502659
05/02/2023,Canada,AB,D003,On-Trade,R0011,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,1,178.4,CAD,0,,O502660,INV502692
2025-05-15,USA,PA,D001,Off-Trade,R0002,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,4,34.8,USD,0,P1029,O502661,INV502710
04/13/2024,USA,CA,D004,Off-Trade,R0001,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,4,36.24,USD,0,,O502662,INV502701
2023-06-19,USA,NC,D001,Off-Trade,R0018,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,3,28.91,CAD,0,,O502663,INV502674
03/05/2025,USA,NJ,D003,Off-Trade,R0016,CH-07-375,Maison Etoile Extra Brut 375ml,375,3,37.82,USD,0,,O502664,INV502667
10/29/2023,USA,OR,D003,Off-Trade,R0013,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,2,35.17,USD,0,,O502665,INV502708
2023-04-25,USA,IL,D004,Off-Trade,R0017,CH-06-375,Maison Étoile - Demi-sec 375ml,375,7,29.51,USD,0,,O502666,INV502678
04/01/2023,USA,MA,D004,On-Trade,R0004,CH-01-1500,Maison Etoile Brut Tradition 1500ml,1500,1,147.31,USD,1,,O502667,INV502713
10/09/2024,USA,OR,D002,E-Commerce,R0004,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,6,27.37,USD,0,P1023,O502668,INV502682
2024-01-25,Canada,NB,D003,On-Trade,R0008,CH-02-750,Maison Etoile Brut Rosé 750ml,750,5,65.38,CAD,0,,O502669,
2025-04-21,USA,WA,D001,Off-Trade,R0014,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,4,33.69,USD,0,,O502670,INV502707
02/06/2024,Canada,ON,D003,Off-Trade,R0011,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,2,85.55,CAD,0,P1058,O502671,INV502677
01-09-2023,Canada,AB,D002,E-Commerce,R0010,CH-06-750,Maison Etoile Demi-sec 750ml,750,1,73.37,CAD,1,,O502672,INV502683
08/20/2023,USA,MA,D004,Off-Trade,R0005,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,4,57.02,USD,0,,O502673,INV502699
02-08-2024,USA,CO,D003,Off-Trade,R0013,CH-05-750,Maison Etoile Vintage 2016 750ml,750,3,58.79,CAD,0,,O502674,
01/30/2025,USA,VA,D001,On-Trade,R0005,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,1,129.01,USD,0,,O502675,INV502701
10-03-2025,Canada,NB,D002,On-Trade,R0010,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,3,84.59,CAD,0,P1050,O502676,INV502701
2023-05-03,USA,CO,D001,On-Trade,R0007,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,1,119.13,CAD,0,,O502677,INV502679
12/10/2024,USA,OH,D003,Off-Trade,R0001,CH-06-1500,Maison Etoile Demi-sec 1500ml,1500,2,121.48,USD,0,,O502678,INV502690
10/13/2024,USA,MI,D004,Off-Trade,R0017,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,6,31.33,USD,1,P1034,O502679,INV502712
06/10/2023,USA,CA,D003,E-Commerce,R0001,CH-06-750,Maison Étoile Demi-sec 750 mL,750,2,58.35,USD,0,,O502680,INV502692
16-10-2023,USA,OH,D004,On-Trade,R0018,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,3,38.61,USD,0,,O502681,INV502699
29-01-2023,USA,MA,D003,Off-Trade,R0014,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,3,27.08,USD,0,,O502682,INV502685
2023-12-17,Canada,NS,D004,On-Trade,R0010,CH-03-1500,MAISON ÉTOILE blanc de blancs 1500ml,1500,3,176.57,CAD,0,P1019,O502683,INV502729
05-04-2023,USA,MI,D002,On-Trade,R0004,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,2,53.97,USD,1,,O502684,INV502726
03/28/2023,Canada,SK,D001,Off-Trade,R0008,CH-01-1500,Maison Etoile Brut Tradition 1500ml,1500,1,176.45,CAD,1,,O502685,INV502696
12-09-2023,Canada,SK,D002,Off-Trade,R0011,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,4,49.04,CAD,1,P1028,O502686,INV502722
08-08-2023,USA,WA,D001,On-Trade,R0003,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,38.69,USD,0,P1016,O502687,INV502694
02/19/2025,USA,TX,D004,Off-Trade,R0005,CH-04-1500,Maison Étoile - Vintage 2014 1500ml,1500,3,120.39,USD,0,P1036,O502688,INV502693
02-11-2024,USA,PA,D004,Off-Trade,R0002,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,5,62.04,USD,0,,O502689,INV502697
10-06-2024,USA,IL,D001,On-Trade,R0013,CH-07-375,Maison Etoile Extra Brut 375ml,375,4,37.05,USD,1,,O502690,INV502735
2024-11-16,USA,IL,D003,Off-Trade,R0016,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,4,57.82,CAD,0,P1007,O502691,INV502717
2025-06-26,USA,VA,D003,On-Trade,R0013,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,0,145.93,USD,0,,O502692,INV502738
02/10/2025,USA,CO,D003,On-Trade,R0018,,Maison Étoile - Blanc de Blancs 375ml,375,10,23.86,USD,0,,O502693,INV502702
03/07/2023,USA,GA,D001,Off-Trade,R0001,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,5,31.35,USD,0,,O502694,INV502732
23-10-2023,Canada,NS,D001,On-Trade,R0009,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,1,42.89,CAD,0,P1004,O502695,INV502713
06/30/2023,USA,PA,D003,On-Trade,R0014,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,5,66.79,USD,0,,O502696,INV502737
2025-01-09,USA,CO,D004,Off-Trade,R0013,CH-02-750,Maison Etoile Brut Rosé 750ml,750,1,68.59,USD,0,,O502697,INV502735
02/12/2024,Canada,SK,D002,E-Commerce,R0010,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,3,73.24,CAD,0,P1051,O502698,INV502734
2024-01-12,USA,AZ,D003,On-Trade,R0007,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,1,132.69,USD,0,,O502699,INV502708
2025-04-23,Canada,PE,D004,On-Trade,R0015,CH-07-375,Maison Étoile - Extra Brut 375ml,375,3,47.88,CAD,0,,O502700,INV502706
08/08/2024,USA,CA,D003,Off-Trade,R0016,CH-01-1500,Maison Etoile Brut Tradition 1500ml,1500,1,124.95,USD,0,,O502701,INV502725
18-04-2025,Canada,NL,D002,Off-Trade,R0011,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,6,48.0,CAD,0,,O502702,INV502735
09/26/2023,USA,AZ,D002,On-Trade,R0005,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,1,52.3,USD,1,,O502703,INV502725
03/26/2023,USA,MA,D004,Off-Trade,R0006,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,4,69.23,USD,1,,O502704,INV502729
2023-06-13,USA,NC,D003,Off-Trade,R0014,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,6,36.61,USD,0,,O502705,INV502717
2024-10-16,Canada,SK,D004,E-Commerce,R0009,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,0,168.6,CAD,1,,O502706,INV502719
01/18/2024,USA,MI,D001,On-Trade,R0004,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,2,30.63,USD,1,,O502707,INV502749
17-06-2025,USA,OR,D003,On-Trade,R0001,CH-01-750,Maison Etoile Brut Tradition 750ml,750,1,60.46,USD,0,P1044,O502708,INV502727
04/12/2025,USA,PA,D002,Off-Trade,R0014,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,3,29.57,USD,0,,O502709,INV502724
15-03-2025,Canada,BC,D001,On-Trade,R0010,CH-06-375,Maison Étoile - Demi-sec 375ml,375,5,40.28,CAD,0,,O502710,INV502742
17-02-2024,Canada,SK,D001,On-Trade,R0010,CH-07-375,Maison Etoile Extra Brut 375ml,375,9,47.09,CAD,0,,O502711,INV502733
29-12-2023,USA,FL,D004,Off-Trade,R0017,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,8,34.68,USD,0,,O502712,INV502750
20-06-2025,USA,AZ,D002,Off-Trade,R0017,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,1,60.07,USD,1,,O502713,INV502746
2025-01-13,Canada,ON,D002,Off-Trade,R0015,CH-01-750,Maison Etoile Brut Tradition 750ml,750,0,86.81,CAD,0,,O502714,INV502754
11/08/2023,Canada,NB,D003,On-Trade,R0015,CH-03-1500,Maison Étoile Blanc de Blancs 1500 mL,1500,1,173.11,CAD,0,,O502715,INV502755
2023-03-29,Canada,PE,D003,E-Commerce,R0008,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,3,45.66,CAD,0,P1004,O502716,INV502756
2025-06-22,Canada,BC,D001,E-Commerce,R0010,CH-07-375,Maison Étoile Extra Brut 375 mL,375,8,43.33,CAD,0,P1000,O502717,INV502738
23-04-2025,Canada,NL,D004,On-Trade,R0011,CH-03-1500,MAISON ÉTOILE blanc de blancs 1500ml,1500,1,176.03,CAD,1,,O502718,INV502731
11/12/2024,Canada,BC,D003,On-Trade,R0012,CH-01-1500,Maison Étoile Brut Tradition 1500 mL,1500,4,186.04,CAD,0,,O502719,INV502726
,USA,AZ,D002,Off-Trade,R0018,CH-03-750,Maison Etoile Blanc de Blancs 750ml,750,3,57.48,USD,0,,O502720,INV502737
